Input sentence,Output sentence,
దానివల్ల నేటి యువతరంలో మానాసిక క్షోభ (డిప్రెషన్) తో బాధపడేవాల్లు రోజు రోజుకు పెరుగుతున్నారు.,దానివల్ల నేటి యువతరంలో మానసిక క్షోభ (డిప్రెషన్) తో బాధపడేవారు రోజు రోజుకు పెరుగుతున్నారు.,
ఇప్పుడు ఈ డిప్రెషన్ అనేది దేశంలో ప్రధానమైన సమస్య.,ఇప్పుడు ఈ డిప్రెషన్ అనేది దేశంలో ప్రధానమైన సమస్య.,
దానివల్ల సైకాలజికల్ సమస్యలు కూడా వస్తున్నాయి.,దానివల్ల మానసిక సమస్యలు కూడా వస్తున్నాయి.,
అమ్మాయిలపై ఆకృత్యాలు పెరిగిపోవడానికి ఇదికూడా ఒక కారణం.,అమ్మాయిలపై అకృత్యాలు పెరగడానికి ఇదికూడా ఒక కారణం.,
సోషల్ మీడియాలో స్టేటస్ ల వలన జీవితంలో గోప్యత లేకుండా పోయింది.,సోషల్ మీడియాలో స్టేటస్ల వలన జీవితంలో గోప్యత లేకుండా పోయింది.,
ముఖ్యంగా ఒకరి జీవితాలను చూసి ఇంకొకరు అనుకరించిడం వలన తమ తమ ఐడెంటిటీని కోల్పోతున్నారు.,ముఖ్యంగా ఒకరి జీవితాలను చూసి ఇంకొకరు అనుకరించడం వలన తమ తమ ఐడెంటిటీని కోల్పోతున్నారు.,
దేశం అభివృద్ధి చెందడానికి సోషల్ మీడియా ఒక సాధనంగా ఉండడం వలన దీన్ని ప్రయోజనాల గురించి ఉపయోగించడం మంచిది.,దేశం అభివృద్ధి చెందడానికి సోషల్ మీడియా ఒక సాధనంగా ఉండడం వలన దీన్ని ప్రయోజనాల కోసం ఉపయోగించడం మంచిది.,
పిల్లలపై కొంత మేర నియంత్రణ కలిగి ఉండాలి.,పిల్లలపై కొంత మేర నియంత్రణ కలిగి ఉండాలి.,
లేదంటే ఈ సోషల్ మీడియా వాడకం వారి పెరుగుదలపై ప్రభావం పడే అవకాశం ఉన్నది.,లేదంటే ఈ సోషల్ మీడియా వాడకం వారి పెరుగుదలపై ప్రభావం పడే అవకాశం ఉంది.,
చివరగా సోషల్ మీడియా మంచిని పెంపొందించేదిగా ఉండాలి.,చివరిగా సోషల్ మీడియా మంచిని పెంపొందించేదిగా ఉండాలి.,
నాకు ఇష్టమైన క్రీడ క్రికెట్.,నాకు ఇష్టమైన క్రీడ క్రికెట్.,
మన భారతదేశంలో క్రికెట్ గురించి తెలియని వారుండరు అంటే అతిశయోక్తి లేదు.,మన భారతదేశంలో క్రికెట్ గురించి తెలియని వారు లేరంటే అతిశయోక్తి కాదు.,
ఇది ప్రపంచదేశాలలో ఎంతో ప్రాచుర్యం కలిగిన క్రీడ.,ఇది ప్రపంచదేశాలలో ఎంతో ప్రాచుర్యం కలిగిన క్రీడ.,
భారతదేశంలో యుత్ రరం ప్రధానంగా ఆడే ఆటలలో క్రికెట్ ప్రధమ వరుసలో ఉంటుంది.,భారతదేశంలో యువతరం ప్రధానంగా ఆడే ఆటలలో క్రికెట్ ప్రథమ వరుసలో ఉంటుంది.,
క్రికెట్ దాదాపు వంద సంవత్సరాల క్రితం ఇంగ్లండ్ అనే దేశంలో పుట్టింది.,క్రికెట్ దాదాపు వంద సంవత్సరాల క్రితం ఇంగ్లాండ్ అనే దేశంలో పుట్టింది.,
భారతదేశాన్ని బ్రిటిషు వారు పరిపాలించే సమయంలో ఈ క్రీడని మన దేశానికి అందించారు.,భారతదేశాన్ని బ్రిటిష్ వారు పరిపాలించే సమయంలో ఈ క్రీడని మన దేశానికి అందించారు.,
క్రికెట్ ఆడడం వలన మానసిక ఉల్లాసంతో పాటు మంచి ఎక్సరైస్ కూడా లభిస్తుంది.,క్రికెట్ ఆడడం వలన మానసిక ఉల్లాసంతో పాటు మంచి ఎక్సర్సైజ్ కూడా లభిస్తుంది.,
క్రికెట్ లో ప్రపంచకప్ జరిగే సమయంలో అందరు టెలివిజకు అతుక్కు పోయి వీక్షిస్తారు .,క్రికెట్ లో ప్రపంచకప్ జరిగే సమయంలో అందరూ టెలివిజన్ కు అతుక్కు పోయి వీక్షిస్తారు.,
క్రికెట్ లో ఇష్టమైన క్రీడాకారుడు సచిన్ టెండూల్కర్.,క్రికెట్ లో ఇష్టమైన క్రీడాకారుడు సచిన్ టెండూల్కర్.,
భారతదేశంలో క్రికెట్ ని ఒక మతంగా భావిస్తే అందులో ఎవరికి అందని దేవుడు లాంటి వాడు సచిన్ టెండూల్కర్.,భారతదేశంలో క్రికెట్ ని ఒక మతంగా భావిస్తే అందులో ఎవరికి అందని దేవుడు లాంటి వాడు సచిన్ టెండూల్కర్.,
క్రికెట్ లో ఆయన భారత దేశానికి అందించిన మరపురాని విజయాలకు గుర్తుగా భారతప్రభుత్వం అతనికి భారత రత్న పురష్కారాన్ని ప్రకటించింది.,క్రికెట్ లో ఆయన భారత దేశానికి అందించిన మరపురాని విజయాలకు గుర్తుగా భారత ప్రభుత్వం అతనికి భారత రత్న పురస్కారాన్ని ప్రకటించింది.,
సచిన్ బ్యాటింగ్ చేసే సమయంలో అతని అభిమానులందరు ఎన్నిపనులున్నా మానేసి టెలివిజన్ లకు అతుక్కు పోయేవారు.,సచిన్ బ్యాటింగ్ చేసే సమయంలో అతని అభిమానులందరూ ఎన్నిపనులున్నా మానేసి టెలివిజన్లకు అతుక్కు పోయేవారు.,
అప్పటి యువతరం అంతా అతనిని అనుకరించేవారు.,అప్పటి యువతరం అంతా అతనిని అనుకరించేవారు.,
క్రికెట్ లో మూడు ఫార్మాట్ లు ఉన్నాయి.,క్రికెట్ లో మూడు ఫార్మాట్లు ఉన్నాయి.,
"అవి టెస్ట్ , వన్డే మరియు టిట్వంటి.","అవి టెస్ట్, వన్డే మరియు టి౨౦.",
టెస్టుల్లో యాభై సెంచరీలు చేసిన ఏకైక ఆటగాడు సచిన్.,టెస్టుల్లో యాభై సెంచరీలు చేసిన ఏకైక ఆటగాడు సచిన్.,
వన్డేల్లో 49 సెంచరీలతో పాటుగా మొట్టు మొదటి డబుల్ సెంచరీ చేసాడు .,వన్డేల్లో ౪౯ సెంచరీలతో పాటుగా మొట్టమొదటి డబుల్ సెంచరీ చేశాడు.,
పైన పేర్కొన్న రివార్డులని అందుకోవడం అంత సులభం కాదు.,పైన పేర్కొన్న రివార్డులు అందుకోవడం అంత సులభం కాదు.,
రామాయణం అంటే రాముడి ప్రయాణం గా చెప్పవచ్చు.,రామాయణం అంటే రాముడి ప్రయాణంగా చెప్పవచ్చు.,
"రామాయణంలో మనకు చాలా పాత్రలు ఉంటాయి, వాటి నుంచి మనకు జీవితంలో ఎలా ఉన్నత స్థాయికి చేరుకోగలమని తెలుపుతుంది.","రామాయణంలో మనకు చాలా పాత్రలు ఉంటాయి, వాటి నుంచి మనకు జీవితంలో ఎలా ఉన్నత స్థాయికి చేరుకోవచ్చో తెలుపుతుంది.",
రామాయణం అంటే ముందుగా అందరికి గుర్తుకు వచ్చెడి రాముడు.,రామాయణం అంటే ముందుగా అందరికీ గుర్తుకు వచ్చేది రాముడు.,
రాముడు విష్ణువు అవతారం.,రాముడు విష్ణువు అవతారం.,
రావణుడిని సంహరించడానికి అవతారం దాల్చాడు.,రావణుడిని సంహరించడానికి అవతారం దాల్చాడు.,
"రావణుడు ములోకంలో అందరి కన్నా శక్తివంతుడు అని, ములోకానికి రాజు కావాలి అని ముందుగా బ్రహ్మకి తనస్సు చేసి మానవులతో మాత్రమే మరణం సంబవించేలా వరం పొంది, దేవతల ను ఇబ్బంది పెట్టాడు.","రావణుడు మూడులోకాలలో అందరి కన్నా శక్తివంతుడు అని, ముల్లోకాలకి రాజు కావాలని ముందుగా బ్రహ్మకు తపస్సు చేసి మానవులతో మాత్రమే మరణం సంభవించేలా వరం పొంది, దేవతలను ఇబ్బంది పెట్టాడు.",
"దానితో దేవతలు అంతా విష్ణువును ప్రార్దించగా, విష్ణువు రాముడిగా మానవ రూపం ఎత్తాడు.","దానితో దేవతలు అంతా విష్ణువును ప్రార్థించగా, విష్ణువు రాముడిగా మానవ రూపం ఎత్తాడు.",
దశరధ తనయుడిగా రాముడు జన్మ ఎత్తాడు.,దశరథ తనయుడిగా రాముడు జన్మించాడు.,
రాముడి చదువు వశిష్ఠ మహర్షి దగ్గర జరిగింది.,రాముడి విద్య వశిష్ఠ మహర్షి దగ్గర జరిగింది.,
విశ్వామిత్రుడు యాగ రక్షణ కోసం రాముడిని తీసుకు వెళ్ళాడు.,విశ్వామిత్రుడు యాగరక్షణ కోసం రాముడిని తీసుకెళ్ళాడు.,
యాగానంతం సీతను కలుసుకున్నాడు మిధిలా రాజ్యం లో.,యాగానంతరం సీతను కలుసుకున్నాడు మిథిలా రాజ్యంలో.,
అసలు శివ దనస్సు దర్శనం కోసం మిథిలకు వెళ్ళాడు.,అసలు శివ ధనుస్సు దర్శనం కోసం మిథిలాకు వెళ్ళాడు.,
ఆ సమయం లోనే సీతా స్వయం వరంలో విశ్వామిత్రుడి ఆజ్ఞ మేరకు శివ దనస్సును ఎత్తి నారిని కట్టాడు.,ఆ సమయాన సీతా స్వయంవరంలో విశ్వామిత్రుడి ఆజ్ఞ మేరకు శివ ధనస్సును ఎత్తి నారిని కట్టాడు.,
అలా స్వయం వరం తురువాత అందరి ఆశీర్వాదంతో సీతారామ కళ్యాణం అంగరంగ వైభవంగా జరిగింది.,అలా స్వయంవరం తరువాత అందరి ఆశీర్వాదాలతో సీతారామ కళ్యాణం అంగరంగ వైభవంగా జరిగింది.,
తరువాత దశరథ మహరాజు రాముడిని అయోధ్యకు రాజుని చేయాలి అను కున్నాడు .,తరువాత దశరథ మహారాజు రాముడిని అయోధ్యకు రాజును చేయాలని అనుకున్నాడు.,
కాని కైకేయి మాత కోరిక మేరకు రాముడిని వనవాసానికి పంపి భరతుడిని రాజును చేయదల చారు.,"కానీ కైకేయి మాత కోరిక మేరకు రాముడిని వనవాసానికి పంపి, భరతుడిని రాజును చేయదలచారు.",
అలా రాముడు వన వాసానికి వెళ్ళాసి వచ్చింది .,అలా రాముడు వనవాసానికి వెళ్ళాల్సి వచ్చింది.,
"అరణ్య కాండ:రాముడితో పాటు సీతాదేవి, లక్ష్మణుడు కూడా వెళ్ళారు.","అరణ్య కాండ:రాముడితో పాటు సీతాదేవి, లక్ష్మణుడు కూడా వెళ్ళారు.",
అక్కడ మునుకు ఇబ్బంది పెట్టే రాక్షసులను సంహరించాడు.,అక్కడ మునులను ఇబ్బంది పెట్టే రాక్షసులను సంహరించాడు.,
అలా రావణుడి చెల్లి రాము డి ని ఇష్ట పడు తుంది.,అలా రావణుడి చెల్లి రాముడిని ఇష్టపడింది.,
కాని రాముడు ఏక పత్నిరతుడి అని పెళ్ళి చేసుకోలేను అన్నాడు.,కాని రాముడు ఏకపత్నీవ్రతుడు అని పెళ్ళి చేసుకోలేనని అన్నాడు.,
అందుకు సీతను చంపే ప్రయత్నం చేయగా లక్ష్మణుడు తన ముఖును కండించాడు.,అందుకు సీతను చంపే ప్రయత్నం చేయగా లక్ష్మణుడు తన ముక్కును కోశాడు.,
"ఆ విషయం రావణుడికి తెలసి, సీతను అపహరించాడు.","ఆ విషయం రావణుడికి తెలిసి, సీతను అపహరించాడు.",
సుందర కాండ: సీతను వెతుకుతూ రామ లక్ష్మణులు హనుమంతుడిని కలిసారు.,సుందర కాండ: సీతను వెతుకుతూ రామ-లక్ష్మణులు హనుమంతుడిని కలిసారు.,
సుగ్రీవుడి కోరిక మేరకు వాలిని సంహరించాడు.,సుగ్రీవుడి కోరిక మేరకు వాలిని సంహరించాడు.,
వానర సైన్యం సాయం తో లంకకు చేరేప్రయత్నం చేసాడు.,వానర సైన్యం సాయంతో లంకకు చేరే ప్రయత్నం చేసాడు.,
హనుమంతుడి సాయం తో సీత జాడ తెలుసుకున్న రాముడు.,హనుమంతుడి సాయం తో సీత జాడ తెలుసుకున్న రాముడు.,
"లంకకు సేతు నిర్మించి, లంకకు చేరుకున్నాడు.","లంకకు సేతు నిర్మించి, లంకకు చేరుకున్నాడు.",
"అక్కడ విభీషణుడిని కలిసాడ, అతను రావణుడి తమ్ముడు.","అక్కడ విభీషణుడిని కలిసాడు, అతను రావణుడి తమ్ముడు.",
అతను పెద్ద విష్ణు భక్తుడు.,అతను పెద్ద విష్ణు భక్తుడు.,
"రాముడి ధర్మం వైపు అడుగులు చూసి రాముడి, విభీషణుడు రాముడితో చేతులు కలిపాడు.",రాముడి ధర్మం వైపు అడుగులు చూసి విభీషణుడు రాముడితో చేతులు కలిపాడు.,
విభీషణుడి సాయం తో రావణ సైన్యం యొక్క బలం బలహీనతలను తెలుసుకున్నాడు రాముడు.,"విభీషణుడి సాయంతో రావణ సైన్యం యొక్క బలం, బలహీనతలను తెలుసుకున్నాడు రాముడు.",
రామ-రావణ యుద్ధం మొదలు అయ్యాక ముందుగా రావణుడి దగ్గర ఉండే చిన్న రాక్షసులను పంపాడు.,రామ-రావణ యుద్ధం మొదలయ్యాక ముందుగా రావణుడి దగ్గర ఉన్న చిన్న రాక్షసులను పంపాడు.,
వాళ్ళు అందరి చనిపోగా రావణుడి కొడుకు ఆయిన మేఘ నాధుడిని పంపాడు.,వాళ్లు అందరూ చనిపోగా రావణుడి కొడుకు అయిన మేఘనాథుడిని పంపాడు.,
మేఘ నాధు డు శక్తి ముందు లక్ష్మణుడు నిలవలేక మేఘ నాదుడి సర్పబాణంకి స్పహ కోలిపోయాడు.,మేఘనాథుడి శక్తి ముందు లక్ష్మణుడు నిలవలేక మేఘనాథుడి సర్పబాణానికి స్పృహ కోల్పోయాడు.,
దానితో హనుమంతుడు సంజీవిని పర్వతం ఎక్కి పెట్టి తీసుకు వచ్చాడు.,దానితో హనుమంతుడు సంజీవని పర్వతాన్ని ఎత్తి తీసుకు వచ్చాడు.,
దానిలో ఉన్న ఔషదాల తో లక్ష్మణుడిని తిరిగి బ్రతికించాడు.,దానిలో ఉన్న ఔషధాలతో లక్ష్మణుడిని తిరిగి బ్రతికించాడు.,
అప్పుడు లక్ష్మణుడు మేఘ నాథు డి బలహీతనతను తెలుసుకొని నీటిలోనే అతని శక్తి క్షీణిస్తుంది అని తెలిసి నీటిలోకి తీసుకు వెళ్ళ సంహరించాడు లక్ష్మణుడు.,అప్పుడు లక్ష్మణుడు మేఘనాథుడి బలహీనతను తెలుసుకొని నీటిలోనే అతని శక్తి క్షీణిస్తుందని తెలిసి నీటిలోకి తీసుకెళ్ళి సంహరించాడు.,
ఆ తరువాత కుంభకర్ణుడి నిద్ర లేపి యుద్ధానికి పంపాడు.,ఆ తరువాత కుంభకర్ణుడిని నిద్రలేపి యుద్ధానికి పంపాడు.,
కుంభకర్ణుడు కూడా రావణుడు చేస్తుంది తప్పు అని చెప్పి చూసాడు కాని వినలేదు .,కుంభకర్ణుడు కూడా రావణుడు చేస్తున్నది తప్పు అని చెప్పాడు కాని వినలేదు.,
అందుకు గాను కుంభకర్ణుడు మరణించాడాడు .,అందుకు గాను కుంభకర్ణుడు మరణించాడు.,
ఆ తరువాత రావణుడి రాగా హోరాహోరిగా యుద్ధం సాగింది.,ఆ తరువాత రావణుడు రాగా హోరాహోరిగా యుద్ధం సాగింది.,
అందులో రాముడు రావణుడిని చంపి సీతను కలిసాడు.,అందులో రాముడు రావణుడిని చంపి సీతను కలుసుకున్నాడు.,
కాని అతను సీత దేవి పాతివ్రత్యం మీద అందరికి కలిగే అనుమానాల వల్ల సీతాదేవిని దూరం పెట్టాడు.,కాని సీతాదేవి పాతివ్రత్యంపై అందరికీ కలిగిన అనుమానాల వల్ల ఆమెను దూరం పెట్టాడు.,
"దానితో సీతా దేవి అగ్ని పరీక్షకు సిద్ధం అయి, తన పతివ్రత అని నిరూపించింది.","దానితో సీతాదేవి అగ్నిపరీక్షకు సిద్ధమై, తాను పతివ్రత అని నిరూపించింది.",
అందరు కలిసి అయెధ్య చేరి తిరిగి రాముడు రాజుగా పట్టాభిషేకం పొందింది .,అందరూ కలిసి అయోధ్య చేరి తిరిగి రాముడు రాజుగా పట్టాభిషేకం పొందాడు.,
ఆ తరువాడ ఒక బట్టలు ఉతికే వాడు చెప్పడు మాటలకు సీతాదేవన వనవాసానికి విడిపెట్టాడు గర్భవతిగా ఉన్న కూడా.,"ఆ తరవాత ఒక బట్టలు ఉతికే వాడు చెప్పిన మాటలకు సీతాదేవిని వనవాసానికి పంపాడు, ఆమె గర్భవతిగా ఉన్నప్పటికీ.",
అక్కడ లవ కుశ లు రాముడు సీతకు పుట్టిన సంతానంగా నిలిచారు.,"అక్కడ లవకుశలు రాముడు, సీతకు పుట్టిన సంతానంగా నిలిచారు.",
రాముడి అశ్వమేధ యాగం అడుకున్నందుకు లవ-కాశలు వారి తండ్రి రాముడి కలిశారు.,రాముడి అశ్వమేధ యాగం అడ్డుకున్నందుకు లవ-కుశులు వారి తండ్రి రాముడిని కలిశారు.,
సీతాదేవ లవ-కుశలను రాముడిని అప్పజెప్పి తన తల్లి అయిన భూదేవి దగ్గరకు వెళ్ళింది.,సీతాదేవి లవ-కుశలను రాముడికి అప్పగించి తన తల్లి అయిన భూదేవి దగ్గరకు వెళ్ళింది.,
లవకుశల ను రాజు చేసి రాముడు అవతారం దాల్చాడు.,లవ-కుశులను రాజులుగా చేసి రాముడు అవతారం దాల్చాడు.,
తాత్పర్యం : రామాయణం మనకు విన్నో విషయాలను నేర్పుతుండీ.,తాత్పర్యం: రామాయణం మనకు ఎన్నో విషయాలను నేర్పుతుంది.,
"అన్న దమ్ముల అనుభందం, అక్కచెల్లిల ప్రేమ, భార్యభర్తల ప్రేమ, ఇంకా మరెన్నో.","అన్నదమ్ముల అనుబంధం, అక్కాచెల్లెల ప్రేమ, భార్యభర్తల ప్రేమ, ఇంకా మరెన్నో.",
వాటి ఆదర్శంగా తీసుకొని మగజీవితం ధర్మం వైవు నడిచేలా చూడాలి.,వాటిని ఆదర్శంగా తీసుకొని మన జీవితం ధర్మం వైపు నడిచేలా చూడాలి.,
నిరంతరం రాముడు ధర్మం వైపు నడవడం వల్ల రాముడి రాజ్యం రాయరాజ్యం గా కీర్తించ బడింది.,నిరంతరం రాముడు ధర్మం వైపు నడవడం వల్ల రాముడి రాజ్యం రామరాజ్యంగా కీర్తించబడింది.,
హనుమంతుడు రాముడికి చాలా పెద్ద దాను.,హనుమంతుడు రాముడికి చాలా పెద్ద దాసు.,
"ఎప్పుడు హనుమంతుడు రాముడి మాటలను అను గురించి, రామ మార్గం లోనే నడిచేవాడు.","ఎప్పుడూ హనుమంతుడు రాముడి మాటలను అనుసరించి, రామమార్గంలోనే నడిచేవాడు.",
లక్ష్మణుడి భార్యను చూసి భర్త కోసం ఏమైనా చేసేలా గుణం తెచ్చుకోగల గాలి.,లక్ష్మణుడి భార్యను చూసి భర్త కోసం ఏమైనా చేసే గుణం మనం తెచ్చుకోగలము.,
నా పేరు సుస్మిత.,నా పేరు సుస్మిత.,
నేను ప్రస్తుతం ఐఐటి కాన్పుర్ లో పిహెచ్ డీ చదువుతున్నాను.,నేను ప్రస్తుతం ఐఐటి కాన్పూర్ లో పీహెచ్డీ చదువుతున్నాను.,
నేను ఐఐటీ కాన్ పుర్ లో రెండువేళపద్దెనిమిదిలో జాయిన్ అయ్యను.,నేను ఐఐటి కాన్పూర్ లో రెండువేల పద్దెనిమిదిలో జాయిన్ అయ్యాను.,
"దీనికు మునుపు నేను త్రిపులైటీ గువాహటీలో నా గ్రాడ్యుయెషన్ పూర్తి చేసాను, అందుకని నాకు రెండు సార్లు కాలేజిలో మొదటి రోజు అనుభవం ఉండి.","దీనికి మునుపు నేను ట్రిపుల్ ఐటీ గువాహటీలో నా గ్రాడ్యుయేషన్ పూర్తి చేసాను, అందుకని నాకు రెండు సార్లు కాలేజీలో మొదటి రోజు అనుభవం ఉంది.",
మొదటిగ నేను నా బ్యాచలర్స్ కాలేజీ అయిన త్రిపులైటీ గువాహటి అనుభవల గురించి రాస్తాను.,మొదటిగా నేను నా బ్యాచిలర్స్ కాలేజీ అయిన ట్రిపుల్ ఐటీ గువాహటి అనుభవాల గురించి రాస్తాను.,
"నా చిన్నతనం అంతా, మరియు స్కులింగ్, ఇంటర్ మీడియెట్ చదువులు నేను హైదరాబాదులోనే చెసాను.","నా చిన్నతనం అంతా, మరియు స్కూలింగ్, ఇంటర్మీడియేట్ చదువులు నేను హైదరాబాద్ లోనే చేసాను.",
"అందువలన నాకు ఈ అనుభవం చాలా కొత్తది, ఇప్పటి వరకు నేను నార్త్ ఇండియాకు వెళ్ళలేదు, చాలా భయంతో, ఆశలలో నేను మా నాన్నగారితో ట్రైన్ లో వెళ్ళాను.","అందువలన నాకు ఈ అనుభవం చాలా కొత్తది, ఇప్పటి వరకు నేను నార్త్ ఇండియాకు వెళ్ళలేదు, చాలా భయంతో, ఆశలతో నేను మా నాన్నగారితో ట్రైన్ లో వెళ్ళాను.",
ఆ ప్రయానం చాలా కొత్తగ మరియు అసౌకర్యంగా వున్నది.,ఆ ప్రయాణం చాలా కొత్తగా మరియు అసౌకర్యంగా ఉంది.,
సుమారు రెండు రోజుల ప్రయాణం.,సుమారు రెండు రోజుల ప్రయాణం.,
"మేము గువాహటిలో దిగ గానె కాలేజీకి పయనమైయ్యాం, అక్కడ ఫీసు కట్టీ ఒక చిన్న క్లాసులోకి నన్ను, వెళ్ళమన్నారు, అందులో నా తరగతి పిల్లలు పలు ప్రదేశాల నిండి వచ్చిన వారు వున్నారు, విరిలో తెలుగు ప్రదేశాల నిండి వచ్చిన వారితో వెళ్ళి కూర్చున్నాను.","మేము గువాహటిలో దిగగానే కాలేజీకి పయనమయ్యాం, అక్కడ ఫీజు కట్టి ఒక చిన్న క్లాసులోకి నన్ను వెళ్లమన్నారు, అందులో నా తరగతి పిల్లలు పలు ప్రదేశాలనుండి వచ్చిన వారు ఉన్నారు, వారిలో తెలుగు ప్రదేశాలనుండి వచ్చిన వారితో వెళ్ళి కూర్చున్నాను.",
"కాలేజీ యాజమానం వారు వచ్చి కొన్ని ముఖ్యమైన విషయాలు, తేదీలు మరియు అవసరమైన వస్తువుల గురించి చెప్పారు.","కాలేజీ యాజమాన్యం వారు వచ్చి కొన్ని ముఖ్యమైన విషయాలు, తేదీలు మరియు అవసరమైన వస్తువుల గురించి చెప్పారు.",
ఆ క్లాసు అవ్వగానె నేను మా నాన్న గారి దెగ్గరకు వెళ్ళాను.,ఆ క్లాస్ అవ్వగానే నేను మా నాన్నగారి దగ్గరకు వెళ్ళాను.,
"కొంత సమయం కాలేజీ అంతా చూసాము, నా స్నేహితులు అయిన ఒక ఇద్దరిని పరిచయం చేసాను.","కొంత సమయం కాలేజీ అంతా చూసాము, నా స్నేహితులైన ఇద్దరిని పరిచయం చేసాను.",
ఆ తరువాత మా కాలేజీవాళ్ళు మమ్మల్ని మేము నివసించబోయె హాష్టల్ కు తీసుకొని వెత్లము అని చెప్పారు.,ఆ తరువాత మా కాలేజీవాళ్లు మమ్మల్ని మేము నివసించబోయే హాస్టల్ కు తీసుకువెల్తాము అని చెప్పారు,
మా కాలేజీకు గవర్నమెంటు ఇచ్చిన భూమిలో కట్టడాలు జరుగుతున్నందువలన ప్రస్తుతం కాలేజీ మరియు హాష్టలు వేరు వేరు ప్రదేశాలలో వుండటం జరిగింది.,మా కాలేజీకి గవర్నమెంట్ ఇచ్చిన భూమిలో కట్టడాలు జరుగుతున్నందువలన ప్రస్తుతం కాలేజీ మరియు హాస్టళ్లు వేరువేరు ప్రదేశాలలో ఉండటం జరిగింది.,
ఒక బస్సును ఏర్పాటు చేసారు.,ఒక బస్సును ఏర్పాటు చేశారు.,
"నేను మరియు మా నాన్న గారు ఆ బస్సులో ఏక్కి ప్రష్టల్ కు బయలుదేరాము ఆ ప్రయాసం సుమారు గంట పట్టింది, దారిలో అంతా ఒక గ్రామము వల్లె చిన ఇల్లులు, చిన్న చిన్న షాపులు ఉన్నాయి.","నేను మరియు మా నాన్నగారు ఆ బస్సులో ఎక్కి హాస్టల్ కు బయలుదేరాము. ఆ ప్రయాణం సుమారు గంట పట్టింది. దారిలో అంతా ఒక గ్రామంలో చిన్న ఇల్లులు, చిన్న చిన్న షాపులు ఉన్నాయి.",
నాకు ఎందుకో అవన్నీ చూసాక ఎక్కడ నించి వచ్చాను ఎక్కడికి వెళ్తున్నాను అని అనిపించింది.,నాకు ఎందుకో అవన్నీ చూసాక ఎక్కడినుంచి వచ్చాను ఎక్కడికి వెళ్తున్నానో అనిపించింది.,
దారిలో అంతా ఇలా ఆలోచిస్తు భాదగా ఉన్నాను.,దారిలో అంతా ఇలా ఆలోచిస్తూ బాధగా ఉన్నాను.,
చివరికి మా హష్టలు వచ్చింది.,చివరికి మా హాస్టల్ వచ్చింది.,
"అది చూడగానే మట్టిలో మాణిక్యము వాళ్లే చాలా పెద్ద పెద్ద భవనాలు, కొత్తగా కట్టినవి.","అది చూడగానే మట్టిలో మాణిక్యం లా చాలా పెద్ద పెద్ద భవనాలు, కొత్తగా కట్టినవి.",
